"drugName","activeIngredients","fever","vomit","arthritis"
"CLEOCIN PHOSPHATE IN DEXTROSE 5% IN PLASTIC CONTAINER","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLEOCIN T","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLEVIPREX","CLEVIDIPINE",FALSE,FALSE,FALSE
"CLIMARA","ESTRADIOL",FALSE,FALSE,FALSE
"CLIMARA PRO","ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"CLINDA-DERM","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLINDAGEL","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLINDAMYCIN HYDROCHLORIDE","CLINDAMYCIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLINDAMYCIN PALMITATE HYDROCHLORIDE","CLINDAMYCIN PALMITATE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLINDAMYCIN PHOSPHATE","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE","BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLINDAMYCIN PHOSPHATE AND TRETINOIN","CLINDAMYCIN PHOSPHATE; TRETINOIN",FALSE,FALSE,FALSE
"CLINDAMYCIN PHOSPHATE IN 0.9% SODIUM CHLORIDE","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLINDAMYCIN PHOSPHATE IN 5% DEXTROSE IN PLASTIC CONTAINER","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLINDAMYCIN PHOSPHATE IN DEXTROSE 5%","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLINDAMYCIN PHOSPHATE IN DEXTROSE 5% IN PLASTIC CONTAINER","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLINDESSE","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLINDETS","CLINDAMYCIN PHOSPHATE",FALSE,FALSE,FALSE
"CLINIMIX 2.75/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 2.75/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 2.75/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 4.25/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 4.25/20 SULFITE FREE IN DEXTROSE 20% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 4.25/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 4.25/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 5/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 5/15 SULFITE FREE IN DEXTROSE 15% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 5/20 SULFITE FREE IN DEXTROSE 20% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 5/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX 5/35 SULFITE FREE IN DEXTROSE 35% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"CLINIMIX E 2.75/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 2.75/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 2.75/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 4.25/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 4.25/20 SULFITE FREE W/ ELECT IN DEXTROSE 20% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 4.25/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 4.25/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 5/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 5/15 SULFITE FREE W/ ELECT IN DEXTROSE 15% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 5/20 SULFITE FREE W/ ELECT IN 20% DEXTROSE W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 5/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINIMIX E 5/35 SULFITE FREE W/ ELECT IN DEXTROSE 35% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"CLINISOL 15% SULFITE FREE IN PLASTIC CONTAINER","AMINO ACIDS",FALSE,FALSE,FALSE
"CLINOLIPID 20%","OLIVE OIL; SOYBEAN OIL",FALSE,FALSE,FALSE
"CLINORIL","SULINDAC",FALSE,FALSE,FALSE
"CLISTIN","CARBINOXAMINE MALEATE",FALSE,FALSE,FALSE
"CLOBAZAM","CLOBAZAM",FALSE,FALSE,FALSE
"CLOBETASOL PROPIONATE","CLOBETASOL PROPIONATE",FALSE,FALSE,FALSE
"CLOBETASOL PROPIONATE (EMOLLIENT)","CLOBETASOL PROPIONATE",FALSE,FALSE,FALSE
"CLOBEX","CLOBETASOL PROPIONATE",FALSE,FALSE,FALSE
"CLOCORTOLONE PIVALATE","CLOCORTOLONE PIVALATE",FALSE,FALSE,FALSE
"CLODERM","CLOCORTOLONE PIVALATE",FALSE,FALSE,FALSE
"CLOFARABINE","CLOFARABINE",FALSE,FALSE,FALSE
"CLOFIBRATE","CLOFIBRATE",FALSE,FALSE,FALSE
"CLOLAR","CLOFARABINE",FALSE,FALSE,FALSE
"CLOMID","CLOMIPHENE CITRATE",FALSE,FALSE,FALSE
"CLOMIPHENE CITRATE","CLOMIPHENE CITRATE",FALSE,FALSE,FALSE
"CLOMIPRAMINE HYDROCHLORIDE","CLOMIPRAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLONAZEPAM","CLONAZEPAM",FALSE,FALSE,FALSE
"CLONIDINE","CLONIDINE",FALSE,FALSE,FALSE
"CLONIDINE HYDROCHLORIDE","CLONIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLONIDINE HYDROCHLORIDE","CLONIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLONIDINE HYDROCHLORIDE","CLONIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLONIDINE HYDROCHLORIDE AND CHLORTHALIDONE","CHLORTHALIDONE; CLONIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLOPIDOGREL BISULFATE","CLOPIDOGREL BISULFATE",FALSE,FALSE,FALSE
"CLOPRA","METOCLOPRAMIDE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLOPRA-""YELLOW""","METOCLOPRAMIDE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLORAZEPATE DIPOTASSIUM","CLORAZEPATE DIPOTASSIUM",FALSE,FALSE,FALSE
"CLOROTEKAL","CHLOROPROCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLORPRES","CHLORTHALIDONE; CLONIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLOTRIMAZOLE","CLOTRIMAZOLE",FALSE,FALSE,FALSE
"CLOTRIMAZOLE AND BETAMETHASONE DIPROPIONATE","BETAMETHASONE DIPROPIONATE; CLOTRIMAZOLE",FALSE,FALSE,FALSE
"CLOVIQUE","TRIENTINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CLOXACILLIN SODIUM","CLOXACILLIN SODIUM",FALSE,FALSE,FALSE
"CLOXAPEN","CLOXACILLIN SODIUM",FALSE,FALSE,FALSE
"CLOZAPINE","CLOZAPINE",FALSE,FALSE,FALSE
"CLOZARIL","CLOZAPINE",FALSE,FALSE,FALSE
"CO-GESIC","ACETAMINOPHEN; HYDROCODONE BITARTRATE",FALSE,FALSE,FALSE
"CO-LAV","POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM SULFATE ANHYDROUS",FALSE,FALSE,FALSE
"COACTIN","AMDINOCILLIN",FALSE,FALSE,FALSE
"COARTEM","ARTEMETHER; LUMEFANTRINE",FALSE,FALSE,FALSE
"COBAVITE","CYANOCOBALAMIN",FALSE,FALSE,FALSE
"CODAMINE","HYDROCODONE BITARTRATE; PHENYLPROPANOLAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CODEINE SULFATE","CODEINE SULFATE",FALSE,FALSE,FALSE
"CODEINE, ASPIRIN, APAP FORMULA NO. 2","ACETAMINOPHEN; ASPIRIN; CODEINE PHOSPHATE",FALSE,FALSE,FALSE
"CODEINE, ASPIRIN, APAP FORMULA NO. 3","ACETAMINOPHEN; ASPIRIN; CODEINE PHOSPHATE",FALSE,FALSE,FALSE
"CODEINE, ASPIRIN, APAP FORMULA NO. 4","ACETAMINOPHEN; ASPIRIN; CODEINE PHOSPHATE",FALSE,FALSE,FALSE
"CODEPREX","CHLORPHENIRAMINE POLISTIREX; CODEINE POLISTIREX",FALSE,FALSE,FALSE
"CODIMAL-L.A. 12","CHLORPHENIRAMINE MALEATE; PSEUDOEPHEDRINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CODOXY","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE",FALSE,FALSE,FALSE
"CODRIX","ACETAMINOPHEN; CODEINE PHOSPHATE",FALSE,FALSE,FALSE
"COGENTIN","BENZTROPINE MESYLATE",FALSE,FALSE,FALSE
"COGNEX","TACRINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"COL-PROBENECID","COLCHICINE; PROBENECID",FALSE,FALSE,FALSE
"COLAZAL","BALSALAZIDE DISODIUM",FALSE,FALSE,FALSE
"COLBENEMID","COLCHICINE; PROBENECID",FALSE,FALSE,FALSE
"COLCHICINE","COLCHICINE",FALSE,FALSE,FALSE
"COLCRYS","COLCHICINE",FALSE,FALSE,FALSE
"COLD CAPSULE IV","CHLORPHENIRAMINE MALEATE; PHENYLPROPANOLAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"COLD CAPSULE V","CHLORPHENIRAMINE MALEATE; PHENYLPROPANOLAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"COLESEVELAM HYDROCHLORIDE","COLESEVELAM HYDROCHLORIDE",FALSE,FALSE,FALSE
"COLESTID","COLESTIPOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"COLESTIPOL HYDROCHLORIDE","COLESTIPOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"COLGATE TOTAL","SODIUM FLUORIDE; TRICLOSAN",FALSE,FALSE,FALSE
"COLISTIMETHATE SODIUM","COLISTIMETHATE SODIUM",FALSE,FALSE,FALSE
"COLOCORT","HYDROCORTISONE",FALSE,FALSE,FALSE
"COLONAID","ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE",FALSE,FALSE,FALSE
"COLOVAGE","POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM SULFATE ANHYDROUS",FALSE,FALSE,FALSE
"COLPREP KIT","MAGNESIUM SULFATE; POTASSIUM SULFATE; SODIUM SULFATE",FALSE,FALSE,FALSE
"COLY-MYCIN M","COLISTIMETHATE SODIUM",FALSE,FALSE,FALSE
"COLY-MYCIN S","COLISTIN SULFATE",FALSE,FALSE,FALSE
"COLYTE","POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM SULFATE ANHYDROUS",FALSE,FALSE,FALSE
"COLYTE WITH FLAVOR PACKS","POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM SULFATE ANHYDROUS",FALSE,FALSE,FALSE
"COLYTE-FLAVORED","POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM SULFATE ANHYDROUS",FALSE,FALSE,FALSE
"COMBIGAN","BRIMONIDINE TARTRATE; TIMOLOL MALEATE",FALSE,FALSE,FALSE
"COMBIPATCH","ESTRADIOL; NORETHINDRONE ACETATE",FALSE,FALSE,FALSE
"COMBIPRES","CHLORTHALIDONE; CLONIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"COMBIVENT","ALBUTEROL SULFATE; IPRATROPIUM BROMIDE",FALSE,FALSE,FALSE
"COMBIVENT RESPIMAT","ALBUTEROL SULFATE; IPRATROPIUM BROMIDE",FALSE,FALSE,FALSE
"COMBIVIR","LAMIVUDINE; ZIDOVUDINE",FALSE,FALSE,FALSE
"COMBUNOX","IBUPROFEN; OXYCODONE HYDROCHLORIDE",FALSE,FALSE,FALSE
"COMETRIQ","CABOZANTINIB S-MALATE",FALSE,FALSE,FALSE
"COMPAZINE","PROCHLORPERAZINE MALEATE",FALSE,FALSE,FALSE
"COMPLERA","EMTRICITABINE; RILPIVIRINE HYDROCHLORIDE; TENOFOVIR DISOPROXIL FUMARATE",FALSE,FALSE,FALSE
"COMPOUND 65","ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE",FALSE,FALSE,FALSE
"COMPRO","PROCHLORPERAZINE",FALSE,FALSE,FALSE
"COMTAN","ENTACAPONE",FALSE,FALSE,FALSE
"CONCENTRAID","DESMOPRESSIN ACETATE",FALSE,FALSE,FALSE
"CONCERTA","METHYLPHENIDATE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CONDYLOX","PODOFILOX",FALSE,FALSE,FALSE
"CONJUPRI","LEVAMLODIPINE MALEATE",FALSE,FALSE,FALSE
"CONRAY","IOTHALAMATE MEGLUMINE",FALSE,FALSE,FALSE
"CONRAY 30","IOTHALAMATE MEGLUMINE",FALSE,FALSE,FALSE
"CONRAY 325","IOTHALAMATE SODIUM",FALSE,FALSE,FALSE
"CONRAY 400","IOTHALAMATE SODIUM",FALSE,FALSE,FALSE
"CONRAY 43","IOTHALAMATE MEGLUMINE",FALSE,FALSE,FALSE
"CONSENSI","AMLODIPINE BESYLATE; CELECOXIB",FALSE,FALSE,FALSE
"CONSTILAC","LACTULOSE",FALSE,FALSE,FALSE
"CONSTULOSE","LACTULOSE",FALSE,FALSE,FALSE
"CONTRAVE","BUPROPION HYDROCHLORIDE; NALTREXONE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CONZIP","TRAMADOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"COPAXONE","GLATIRAMER ACETATE",FALSE,FALSE,FALSE
"COPEGUS","RIBAVIRIN",FALSE,FALSE,FALSE
"COPIKTRA","DUVELISIB",FALSE,FALSE,FALSE
"COR-OTICIN","HYDROCORTISONE ACETATE; NEOMYCIN SULFATE",FALSE,FALSE,FALSE
"CORDARONE","AMIODARONE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CORDRAN","FLURANDRENOLIDE",FALSE,FALSE,FALSE
"CORDRAN N","FLURANDRENOLIDE; NEOMYCIN SULFATE",FALSE,FALSE,FALSE
"CORDRAN SP","FLURANDRENOLIDE",FALSE,FALSE,FALSE
"COREG","CARVEDILOL",FALSE,FALSE,FALSE
"COREG CR","CARVEDILOL PHOSPHATE",FALSE,FALSE,FALSE
"CORGARD","NADOLOL",FALSE,FALSE,FALSE
"CORLANOR","IVABRADINE",FALSE,FALSE,FALSE
"CORLOPAM","FENOLDOPAM MESYLATE",FALSE,FALSE,FALSE
"CORMAX","CLOBETASOL PROPIONATE",FALSE,FALSE,FALSE
"CORPHED","PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CORPHEDRA","EPHEDRINE SULFATE",FALSE,FALSE,FALSE
"CORSYM","CHLORPHENIRAMINE POLISTIREX; PHENYLPROPANOLAMINE POLISTIREX",FALSE,FALSE,FALSE
"CORT-DOME","HYDROCORTISONE",FALSE,FALSE,FALSE
"CORTALONE","PREDNISOLONE",FALSE,FALSE,FALSE
"CORTAN","PREDNISONE",FALSE,FALSE,FALSE
"CORTEF","HYDROCORTISONE CYPIONATE",FALSE,FALSE,FALSE
"CORTEF ACETATE","HYDROCORTISONE ACETATE",FALSE,FALSE,FALSE
"CORTENEMA","HYDROCORTISONE",FALSE,FALSE,FALSE
"CORTICOTROPIN","CORTICOTROPIN",FALSE,FALSE,FALSE
"CORTIFOAM","HYDROCORTISONE ACETATE",FALSE,FALSE,FALSE
"CORTISONE ACETATE","CORTISONE ACETATE",FALSE,FALSE,FALSE
"CORTISPORIN","BACITRACIN ZINC; HYDROCORTISONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE",FALSE,FALSE,FALSE
"CORTONE","CORTISONE ACETATE",FALSE,FALSE,FALSE
"CORTRIL","HYDROCORTISONE",FALSE,FALSE,FALSE
"CORTROPHIN-ZINC","CORTICOTROPIN-ZINC HYDROXIDE",FALSE,FALSE,FALSE
"CORTROSYN","COSYNTROPIN",FALSE,FALSE,FALSE
"CORVERT","IBUTILIDE FUMARATE",FALSE,FALSE,FALSE
"CORZIDE","BENDROFLUMETHIAZIDE; NADOLOL",FALSE,FALSE,FALSE
"COSELA","TRILACICLIB DIHYDROCHLORIDE",FALSE,FALSE,FALSE
"COSENTYX","SECUKINUMAB",FALSE,FALSE,FALSE
"COSMEGEN","DACTINOMYCIN",FALSE,FALSE,FALSE
"COSOPT","DORZOLAMIDE HYDROCHLORIDE; TIMOLOL MALEATE",FALSE,FALSE,FALSE
"COSOPT PF","DORZOLAMIDE HYDROCHLORIDE; TIMOLOL MALEATE",FALSE,FALSE,FALSE
"COSYNTROPIN","COSYNTROPIN",FALSE,FALSE,FALSE
"COTAZYM","AMYLASE;LIPASE;PROTEASE)",FALSE,FALSE,FALSE
"COTELLIC","COBIMETINIB FUMARATE",FALSE,FALSE,FALSE
"COTEMPLA XR-ODT","METHYLPHENIDATE",FALSE,FALSE,FALSE
"COTRIM","SULFAMETHOXAZOLE; TRIMETHOPRIM",FALSE,FALSE,FALSE
"COTRIM D.S.","SULFAMETHOXAZOLE; TRIMETHOPRIM",FALSE,FALSE,FALSE
"COUMADIN","WARFARIN SODIUM",FALSE,FALSE,FALSE
"COVERA-HS","VERAPAMIL HYDROCHLORIDE",FALSE,FALSE,FALSE
"COZAAR","LOSARTAN POTASSIUM",FALSE,FALSE,FALSE
"CREON","AMYLASE;LIPASE;PROTEASE)",FALSE,FALSE,FALSE
"CRESEMBA","ISAVUCONAZONIUM SULFATE",FALSE,FALSE,FALSE
"CRESTOR","ROSUVASTATIN CALCIUM",FALSE,FALSE,FALSE
"CRINONE","PROGESTERONE",FALSE,FALSE,FALSE
"CRIXIVAN","INDINAVIR SULFATE",FALSE,FALSE,FALSE
"CROLOM","CROMOLYN SODIUM",FALSE,FALSE,FALSE
"CROMOLYN SODIUM","CROMOLYN SODIUM",FALSE,FALSE,FALSE
"CROMOPTIC","CROMOLYN SODIUM",FALSE,FALSE,FALSE
"CROTAN","CROTAMITON",FALSE,FALSE,FALSE
"CRYSELLE","ETHINYL ESTRADIOL; NORGESTREL",FALSE,FALSE,FALSE
"CRYSTODIGIN","DIGITOXIN",FALSE,FALSE,FALSE
"CRYSVITA","BUROSUMAB-TWZA",FALSE,FALSE,FALSE
"CU-7","COPPER",FALSE,FALSE,FALSE
"CUBICIN","DAPTOMYCIN",FALSE,FALSE,FALSE
"CUBICIN RF","DAPTOMYCIN",FALSE,FALSE,FALSE
"CUPRIC CHLORIDE IN PLASTIC CONTAINER","CUPRIC CHLORIDE",FALSE,FALSE,FALSE
"CUPRIC SULFATE","CUPRIC SULFATE",FALSE,FALSE,FALSE
"CUPRIMINE","PENICILLAMINE",FALSE,FALSE,FALSE
"CUROSURF","PORACTANT ALFA",FALSE,FALSE,FALSE
"CURRETAB","MEDROXYPROGESTERONE ACETATE",FALSE,FALSE,FALSE
"CUTIVATE","FLUTICASONE PROPIONATE",FALSE,FALSE,FALSE
"CUVPOSA","GLYCOPYRROLATE",FALSE,FALSE,FALSE
"CYANOCOBALAMIN","CYANOCOBALAMIN",FALSE,FALSE,FALSE
"CYANOKIT","HYDROXOCOBALAMIN",FALSE,FALSE,FALSE
"CYCLACILLIN","CYCLACILLIN",FALSE,FALSE,FALSE
"CYCLAFEM 0.5/35","ETHINYL ESTRADIOL; NORETHINDRONE",FALSE,FALSE,FALSE
"CYCLAFEM 1/35","ETHINYL ESTRADIOL; NORETHINDRONE",FALSE,FALSE,FALSE
"CYCLAFEM 7/7/7","ETHINYL ESTRADIOL; NORETHINDRONE",FALSE,FALSE,FALSE
"CYCLAINE","HEXYLCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYCLAPEN-W","CYCLACILLIN",FALSE,FALSE,FALSE
"CYCLESSA","DESOGESTREL; ETHINYL ESTRADIOL",FALSE,FALSE,FALSE
"CYCLOBENZAPRINE HYDROCHLORIDE","CYCLOBENZAPRINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYCLOCORT","AMCINONIDE",FALSE,FALSE,FALSE
"CYCLOGYL","CYCLOPENTOLATE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYCLOMYDRIL","CYCLOPENTOLATE HYDROCHLORIDE; PHENYLEPHRINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYCLOPAR","TETRACYCLINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYCLOPENTOLATE HYDROCHLORIDE","CYCLOPENTOLATE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYCLOPHOSPHAMIDE","CYCLOPHOSPHAMIDE",FALSE,FALSE,FALSE
"CYCLOSET","BROMOCRIPTINE MESYLATE",FALSE,FALSE,FALSE
"CYCLOSPORINE","CYCLOSPORINE",FALSE,FALSE,FALSE
"CYCRIN","MEDROXYPROGESTERONE ACETATE",FALSE,FALSE,FALSE
"CYKLOKAPRON","TRANEXAMIC ACID",FALSE,FALSE,FALSE
"CYLERT","PEMOLINE",FALSE,FALSE,FALSE
"CYLTEZO","ADALIMUMAB-ADBM",FALSE,FALSE,FALSE
"CYMBALTA","DULOXETINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYONANZ","ETHINYL ESTRADIOL; NORETHINDRONE",FALSE,FALSE,FALSE
"CYPROHEPTADINE HYDROCHLORIDE","CYPROHEPTADINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYRAMZA","RAMUCIRUMAB",FALSE,FALSE,FALSE
"CYSTADANE","BETAINE",FALSE,FALSE,FALSE
"CYSTADROPS","CYSTEAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYSTAGON","CYSTEAMINE BITARTRATE",FALSE,FALSE,FALSE
"CYSTARAN","CYSTEAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYSTEINE HYDROCHLORIDE","CYSTEINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYSTO-CONRAY","IOTHALAMATE MEGLUMINE",FALSE,FALSE,FALSE
"CYSTO-CONRAY II","IOTHALAMATE MEGLUMINE",FALSE,FALSE,FALSE
"CYSTOGRAFIN","DIATRIZOATE MEGLUMINE",FALSE,FALSE,FALSE
"CYSTOGRAFIN DILUTE","DIATRIZOATE MEGLUMINE",FALSE,FALSE,FALSE
"CYSVIEW KIT","HEXAMINOLEVULINATE HYDROCHLORIDE",FALSE,FALSE,FALSE
"CYTADREN","AMINOGLUTETHIMIDE",FALSE,FALSE,FALSE
"CYTALUX","PAFOLACIANINE SODIUM",FALSE,FALSE,FALSE
"CYTARABINE","CYTARABINE",FALSE,FALSE,FALSE
"CYTOMEL","LIOTHYRONINE SODIUM",FALSE,FALSE,FALSE
"CYTOSAR-U","CYTARABINE",FALSE,FALSE,FALSE
"CYTOTEC","MISOPROSTOL",FALSE,FALSE,FALSE
"CYTOVENE","GANCICLOVIR SODIUM",FALSE,FALSE,FALSE
"CYTOXAN","CYCLOPHOSPHAMIDE",FALSE,FALSE,FALSE
